id,fonte,mercado,idioma,senioridade,familia,modalidade,anos_experiencia_min,n_requisitos,req_ingles,req_comunicacao_geral,req_comunicacao_escrita,req_espanhol,req_trabalho_em_equipe,req_times_multidisciplinares,req_autonomia,req_ownership,req_proatividade,req_aprendizado_continuo,req_resolucao_problemas,req_mentoria,req_lideranca,req_adaptabilidade,req_atencao_detalhe,req_organizacao_tempo,req_metodologias_ageis,req_code_review,req_testes_automatizados,req_ci_cd,req_versionamento,req_cultura_devops,req_observabilidade,req_on_call,req_documentacao,req_seguranca,req_performance_escala,req_arquitetura,req_boas_praticas_codigo,req_cloud,req_containers,req_banco_dados,req_apis_integracao,req_microservicos,req_mensageria_eventos,req_infra_como_codigo,req_dados_ia,req_fundamentos_cs,req_anos_experiencia,req_experiencia_previa,req_graduacao,req_diploma_dispensavel,req_portfolio_open_source,req_fuso_horario,req_autorizacao_trabalho,req_disponibilidade_viagem,req_visao_produto,req_foco_cliente,req_impacto_negocio,req_stakeholders
gupy-769218f53a,gupy,brasil,pt,junior,mobile,hibrido,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupy-a2b29493d2,gupy,brasil,pt,nao_informado,mobile,remoto,,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-0cce2cdbd5,gupy,brasil,pt,nao_informado,mobile,presencial,,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
gupy-0fab23ab01,gupy,brasil,pt,pleno,mobile,hibrido,,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-52b32a98d0,gupy,brasil,pt,senior,mobile,remoto,5,14,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
gupy-d4da4ee691,gupy,brasil,pt,senior,mobile,remoto,,16,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
gupy-66c57e4dab,gupy,brasil,pt,nao_informado,mobile,hibrido,,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-71950b5f22,gupy,brasil,pt,nao_informado,mobile,presencial,,8,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gupy-bb270dc0a0,gupy,brasil,pt,senior,mobile,hibrido,,16,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
gupy-305ccc958a,gupy,brasil,pt,nao_informado,mobile,presencial,,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
gupy-13756c78ab,gupy,brasil,pt,nao_informado,mobile,presencial,,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gupy-c30789374f,gupy,brasil,pt,pleno,mobile,remoto,,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupy-b74dde6013,gupy,brasil,pt,nao_informado,mobile,remoto,,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupy-bd068493b8,gupy,brasil,pt,nao_informado,mobile,remoto,,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupy-eacd0dc28a,gupy,brasil,pt,nao_informado,mobile,hibrido,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gupy-a613e7c863,gupy,brasil,pt,nao_informado,generico,hibrido,,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupy-e19b9e71ee,gupy,brasil,pt,senior,generico,remoto,,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-65abe0db83,gupy,brasil,pt,senior,generico,remoto,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gupy-9b1dc7d3cc,gupy,brasil,pt,junior,generico,remoto,,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gupy-2f26e54e56,gupy,brasil,pt,senior,devops_sre,remoto,5,19,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-d7fd109ed2,gupy,brasil,pt,pleno,backend,remoto,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
gupy-e93096fb07,gupy,brasil,pt,senior,backend,presencial,,23,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gupy-84ec6e1594,gupy,brasil,pt,senior,backend,remoto,,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-862a4bae8f,greenhouse_br,brasil,en,nao_informado,dados_ml,nao_informado,,20,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-431154dc7d,greenhouse_br,brasil,pt,senior,dados_ml,nao_informado,,15,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
greenhouse_br-99d57dd508,greenhouse_br,brasil,pt,senior,dados_ml,nao_informado,,16,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-b554fbc049,greenhouse_br,brasil,en,pleno,generico,nao_informado,,15,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-073d868eea,greenhouse_br,brasil,en,nao_informado,dados_ml,nao_informado,,9,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-b86d19aab8,greenhouse_br,brasil,en,nao_informado,generico,nao_informado,5,21,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
greenhouse_br-c7348694aa,greenhouse_br,brasil,en,senior,generico,nao_informado,,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-c7c44c3ba5,greenhouse_br,brasil,en,nao_informado,generico,remoto,,21,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
greenhouse_br-f4312cf8fc,greenhouse_br,brasil,pt,pleno,backend,remoto,,24,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-96f10b35c1,greenhouse_br,brasil,pt,pleno,backend,remoto,,24,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-4b5501cbfa,greenhouse_br,brasil,en,senior,backend,nao_informado,,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
greenhouse_br-46b159aaa2,greenhouse_br,brasil,en,senior,backend,nao_informado,,10,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-17b010ef0c,greenhouse_br,brasil,pt,senior,backend,remoto,,16,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-ffd7f143aa,greenhouse_br,brasil,en,senior,generico,nao_informado,,15,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-57b185290f,greenhouse_br,brasil,en,senior,generico,nao_informado,,13,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-5d0b4a8a4a,greenhouse_br,brasil,en,senior,generico,nao_informado,,13,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-afeaeea42b,greenhouse_br,brasil,pt,senior,backend,remoto,,16,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-8196f8db45,greenhouse_br,brasil,en,senior,frontend,nao_informado,,12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
greenhouse_br-13a9065166,greenhouse_br,brasil,en,senior,devops_sre,nao_informado,,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
greenhouse_br-8fc57ae9af,greenhouse_br,brasil,pt,senior,backend,remoto,,19,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-bc0f18acdd,greenhouse_br,brasil,en,nao_informado,generico,remoto,,17,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
greenhouse_br-5dcd8c8648,greenhouse_br,brasil,pt,pleno,frontend,remoto,,14,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-cb48a63568,greenhouse_br,brasil,en,staff_plus,backend,nao_informado,,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greenhouse_br-a7fbd9e19a,greenhouse_br,brasil,pt,senior,frontend,remoto,,20,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
greenhouse_br-ce2807b2b0,greenhouse_br,brasil,pt,nao_informado,dados_ml,presencial,,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
greenhouse_br-6ce15339b0,greenhouse_br,brasil,en,senior,dados_ml,remoto,5,13,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
greenhouse_br-00cce8398e,greenhouse_br,brasil,en,senior,devops_sre,remoto,,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greenhouse_br-69c5dfa1d0,greenhouse_br,brasil,en,senior,backend,remoto,,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-78ac62b06d,greenhouse_br,brasil,en,senior,backend,remoto,,16,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
greenhouse_br-0e77462398,greenhouse_br,brasil,en,senior,backend,remoto,,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-cf139b7f2d,greenhouse_br,brasil,en,senior,dados_ml,remoto,,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greenhouse_br-0cc018a4ea,greenhouse_br,brasil,en,staff_plus,frontend,remoto,,14,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
greenhouse_br-ecad8136de,greenhouse_br,brasil,pt,nao_informado,dados_ml,nao_informado,,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
greenhouse_br-bb649b003f,greenhouse_br,brasil,en,staff_plus,devops_sre,remoto,,18,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-e53e2d15b9,greenhouse_br,brasil,en,staff_plus,devops_sre,remoto,,17,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
greenhouse_br-0dd7c361cc,greenhouse_br,brasil,en,staff_plus,devops_sre,remoto,,17,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-99cbd66fbe,greenhouse_br,brasil,pt,senior,dados_ml,nao_informado,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
greenhouse_br-58ca7dbf80,greenhouse_br,brasil,pt,pleno,dados_ml,nao_informado,,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
greenhouse_br-b2d5eb1855,greenhouse_br,brasil,pt,staff_plus,generico,nao_informado,,12,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
greenhouse_br-45e3178fe8,greenhouse_br,brasil,pt,staff_plus,mobile,nao_informado,,14,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
greenhouse_br-1c6471fb7a,greenhouse_br,brasil,pt,senior,generico,nao_informado,5,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-4a814b98d0,greenhouse_br,brasil,pt,senior,generico,nao_informado,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
greenhouse_br-b8d3bd9a02,greenhouse_br,brasil,pt,senior,generico,nao_informado,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
greenhouse_br-bb63251728,greenhouse_br,brasil,pt,senior,mobile,nao_informado,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
greenhouse_br-bac102224f,greenhouse_br,brasil,pt,senior,generico,nao_informado,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-e7b7d42c3f,greenhouse_br,brasil,pt,senior,generico,nao_informado,,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
greenhouse_br-589b717250,greenhouse_br,brasil,en,senior,devops_sre,nao_informado,,12,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
greenhouse_br-072e691b13,greenhouse_br,brasil,en,senior,devops_sre,remoto,7,23,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
greenhouse_br-b4c1ecd1bc,greenhouse_br,brasil,en,senior,generico,nao_informado,,22,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
greenhouse_br-90d616766d,greenhouse_br,brasil,en,senior,generico,nao_informado,,22,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
greenhouse_br-37b3733cdb,greenhouse_br,brasil,en,senior,generico,nao_informado,,19,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
greenhouse_br-fbed068d03,greenhouse_br,brasil,pt,senior,generico,nao_informado,,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-b023887ba0,greenhouse_br,brasil,en,nao_informado,generico,nao_informado,,22,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
greenhouse_br-9bc669147b,greenhouse_br,brasil,en,staff_plus,dados_ml,nao_informado,,19,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
greenhouse_br-8b57a42a16,greenhouse_br,brasil,pt,nao_informado,generico,nao_informado,,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-f879508c26,greenhouse_br,brasil,en,staff_plus,generico,remoto,6,23,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
greenhouse_br-430f777f09,greenhouse_br,brasil,en,staff_plus,generico,remoto,10,16,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
greenhouse_br-e683aa9fcb,greenhouse_br,brasil,en,staff_plus,generico,remoto,,14,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
greenhouse_br-3ca7a86ff6,greenhouse_br,brasil,en,staff_plus,generico,nao_informado,10,16,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
greenhouse_br-6c27df6868,greenhouse_br,brasil,pt,nao_informado,generico,nao_informado,,23,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
greenhouse_br-9e87b69365,greenhouse_br,brasil,pt,junior,backend,nao_informado,,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greenhouse_br-1e4dda0bb8,greenhouse_br,brasil,pt,pleno,generico,nao_informado,,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
greenhouse_br-87278454ed,greenhouse_br,brasil,pt,nao_informado,generico,nao_informado,,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
greenhouse_br-779107430a,greenhouse_br,brasil,pt,junior,generico,presencial,,7,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greenhouse_br-daf30a95e3,greenhouse_br,brasil,pt,nao_informado,frontend,nao_informado,,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
greenhouse_br-0b344acd36,greenhouse_br,brasil,pt,nao_informado,mobile,nao_informado,,10,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
greenhouse_br-29400ffd78,greenhouse_br,brasil,pt,senior,generico,presencial,,11,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greenhouse_br-d0536bf601,greenhouse_br,brasil,pt,senior,dados_ml,nao_informado,,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
greenhouse_br-e43e364d79,greenhouse_br,brasil,pt,senior,backend,nao_informado,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greenhouse_br-8d39b24dd8,greenhouse_br,brasil,pt,nao_informado,generico,nao_informado,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
